recid,province,department,dcode,year,month,dip,pres,total,ucr,pj,soc,con,enp,urb,lit,pop
3297,Buenos Aires,Alberti,1004,1999,NA,0,1,7313,3409,3120,NA,NA,2.4746615886688232,0.7735267341137337,0.9819499731063845,10423.799999999996
13875,Buenos Aires,Alberti,1004,2001,NA,1,0,4791,1694,2153,NA,NA,2.9848179817199707,0.7908838331699819,0.984529972076416,10373
17307,Buenos Aires,Alberti,1004,2003,NA,1,0,6938,1928,2931,NA,22,3.461336851119995,0.8082409322262301,0.987109971046447,10322.385980927686
4249,Buenos Aires,Alberti,1004,2003,NA,0,1,6842,244,3827,48,NA,5.860876560211182,0.8082409322262301,0.987109971046447,10322.385980927686
5934,Buenos Aires,Almirante Brown,1005,1914,NA,1,0,966,325,NA,56,585,2.069146156311035,0.7814673185348511,0.9024793601805166,14094
6115,Buenos Aires,Almirante Brown,1005,1916,NA,1,0,1416,460,NA,74,882,2.015131711959839,0.789073723735231,0.9040600061416626,15645.8787878789
6427,Buenos Aires,Almirante Brown,1005,1918,NA,1,0,1391,752,NA,50,589,2.114797353744507,0.7966801289356109,0.9056406521028089,17197.75757575757
6686,Buenos Aires,Almirante Brown,1005,1920,NA,1,0,1717,763,NA,102,852,2.23598051071167,0.8042865341359917,0.9072212980639551,18749.63636363647
24,Buenos Aires,Almirante Brown,1005,1922,NA,0,1,2027,998,NA,154,875,2.3013641834259033,0.8118929393363716,0.9088019440251012,20301.51515151537
6964,Buenos Aires,Almirante Brown,1005,1926,NA,1,0,1417,993,NA,212,176,1.8884180784225464,0.8271057497371324,0.9119632359473937,23405.27272727294
360,Buenos Aires,Almirante Brown,1005,1928,NA,0,1,2917,1911,NA,196,540,2.1608026027679443,0.8347121549375123,0.9135438819085397,24957.151515151607
7336,Buenos Aires,Almirante Brown,1005,1930,NA,1,0,2955,1275,NA,237,1443,2.319852590560913,0.8423185601378931,0.915124527869686,26509.030303030508
817,Buenos Aires,Almirante Brown,1005,1946,NA,0,1,6606,2428,3994,NA,184,1.9943825006484985,0.9031698017409351,0.9277696955588557,38924.06060606078
14905,Buenos Aires,Almirante Brown,1005,1948,3,1,0,6645,1757,4216,233,204,2.1040871143341064,0.914128927084116,0.9295850179412148,47178.769230768085
15202,Buenos Aires,Almirante Brown,1005,1948,12,1,0,7444,2291,4746,NA,NA,1.9888298511505127,0.914128927084116,0.9295850179412148,47178.769230768085
7799,Buenos Aires,Almirante Brown,1005,1954,NA,1,0,27142,8403,17215,129,477,2.003720998764038,0.9570644635420571,0.9357350143519314,92051.38461538404
14428,Buenos Aires,Almirante Brown,1005,1957,NA,1,0,46085,19357,14683,3230,1950,5.227598667144775,0.9785322317710285,0.93881001255729,114487.69230769202
1269,Buenos Aires,Almirante Brown,1005,1958,NA,0,1,47949,36304,715,2004,609,3.049636125564575,0.985688154514019,0.9398350119590759,121966.46153846197
15500,Buenos Aires,Almirante Brown,1005,1960,NA,1,0,50140,19044,15868,NA,4446,5.322539806365967,1,0.9418850107626482,136924
8233,Buenos Aires,Almirante Brown,1005,1962,NA,1,0,54069,20903,22776,NA,1150,3.874662399291992,0.9971618175506589,0.9439350095662205,158542.59999999776
15894,Buenos Aires,Almirante Brown,1005,1963,NA,1,0,56446,26492,10831,NA,5596,6.095369815826416,0.9957427263259886,0.9449600089680064,169351.8999999985
5442,Buenos Aires,Almirante Brown,1005,1963,NA,0,1,58343,26680,11673,NA,5907,6.231047630310059,0.9957427263259886,0.9449600089680064,169351.8999999985
8664,Buenos Aires,Almirante Brown,1005,1965,NA,1,0,62544,20331,30231,NA,2382,3.4012584686279297,0.992904543876648,0.9470100077715786,190970.5
4390,Buenos Aires,Almirante Brown,1005,1973,3,0,1,104237,15459,62058,NA,NA,2.5206167697906494,0.9835867881774902,0.9552100029858677,271087.6000000015
16367,Buenos Aires,Almirante Brown,1005,1973,3,1,0,103939,15112,61614,NA,NA,2.5606932640075684,0.9835867881774902,0.9552100029858677,271087.6000000015
4931,Buenos Aires,Almirante Brown,1005,1973,9,0,1,104245,18400,63815,NA,NA,2.3671998977661133,0.9835867881774902,0.9552100029858677,271087.6000000015
1711,Buenos Aires,Almirante Brown,1005,1983,NA,0,1,158031,68401,76468,NA,NA,2.3628122806549072,0.9761791229248047,0.9654599970037285,364313.2727272734
9097,Buenos Aires,Almirante Brown,1005,1983,NA,1,0,157354,64789,72061,NA,NA,2.6154427528381348,0.9761791229248047,0.9654599970037285,364313.2727272734
9622,Buenos Aires,Almirante Brown,1005,1985,NA,1,0,166146,59365,21467,NA,1157,4.208682537078857,0.9746975898742676,0.9675099958073008,385909.4545454569
10148,Buenos Aires,Almirante Brown,1005,1987,NA,1,0,179800,57577,87549,NA,NA,2.891451835632324,0.9732160568237305,0.969559994610873,407505.6363636367
2279,Buenos Aires,Almirante Brown,1005,1989,NA,0,1,191871,52048,112439,NA,NA,2.4706008434295654,0.9717345237731934,0.9716099934144453,429101.8181818202
10719,Buenos Aires,Almirante Brown,1005,1989,NA,1,0,190691,46011,108776,NA,NA,2.6211602687835693,0.9717345237731934,0.9716099934144453,429101.8181818202
11204,Buenos Aires,Almirante Brown,1005,1991,NA,1,0,190831,35131,73056,NA,42,4.714842319488525,0.97025299072265625,0.9736599922180176,450698
11733,Buenos Aires,Almirante Brown,1005,1993,NA,1,0,201728,40460,103293,NA,NA,3.1232848167419434,0.9687714576721191,0.9755399942398071,463669.5999999996
2764,Buenos Aires,Almirante Brown,1005,1995,NA,0,1,215259,22215,111623,NA,NA,2.777074098587036,0.967289924621582,0.9774199962615966,476641.19999999925
12263,Buenos Aires,Almirante Brown,1005,1995,NA,1,0,213271,27399,111184,NA,NA,2.877713918685913,0.967289924621582,0.9774199962615966,476641.19999999925
12796,Buenos Aires,Almirante Brown,1005,1997,NA,1,0,229901,95769,102953,NA,NA,2.6574623584747314,0.9658083915710449,0.9792999982833861,489612.7999999989
13325,Buenos Aires,Almirante Brown,1005,1999,NA,1,0,250155,89299,109633,NA,NA,3.0569067001342773,0.9643268585205078,0.9811800003051758,502584.4000000004
3298,Buenos Aires,Almirante Brown,1005,1999,NA,0,1,252580,92056,114433,NA,NA,2.8994789123535156,0.9643268585205078,0.9811800003051758,502584.4000000004
13876,Buenos Aires,Almirante Brown,1005,2001,NA,1,0,188405,19828,89622,NA,NA,3.6651077270507813,0.9628453254699707,0.9830600023269653,515556
17288,Buenos Aires,Almirante Brown,1005,2003,NA,1,0,225832,6187,88255,NA,3142,5.241201877593994,0.9613637924194336,0.9849400043487551,528776.5494395555
4230,Buenos Aires,Almirante Brown,1005,2003,NA,0,1,257525,1961,139387,2837,NA,6.281055927276611,0.9613637924194336,0.9849400043487551,528776.5494395555
818,Buenos Aires,Avellaneda,1006,1946,NA,0,1,91128,25976,63730,NA,1422,1.7525978088378906,0.9989087997060837,0.913662883543199,269844.8881187752
14906,Buenos Aires,Avellaneda,1006,1948,3,1,0,50715,10775,32661,2454,983,2.1449859142303467,1,0.9170586168766022,277892.230769231
15203,Buenos Aires,Avellaneda,1006,1948,12,1,0,56324,13496,37810,NA,NA,1.952759861946106,1,0.9170586168766022,277892.230769231
7800,Buenos Aires,Avellaneda,1006,1954,NA,1,0,282020,76926,190944,1597,2369,1.8741263151168823,1,0.9261704385280609,302211.61538461596
14429,Buenos Aires,Avellaneda,1006,1957,NA,1,0,159118,68259,52807,13815,4808,4.795499801635742,1,0.9307263493537903,314371.307692308
1270,Buenos Aires,Avellaneda,1006,1958,NA,0,1,165346,129157,2484,8487,1484,2.8439741134643555,1,0.9322449862957001,318424.53846153896
15501,Buenos Aires,Avellaneda,1006,1960,NA,1,0,166761,59814,56381,NA,17195,5.2035417556762695,1,0.9352822601795197,326531
8234,Buenos Aires,Avellaneda,1006,1962,NA,1,0,168400,63406,74181,NA,5781,3.692300319671631,1,0.9383195340633392,328732.3999999999
5443,Buenos Aires,Avellaneda,1006,1963,NA,0,1,176286,79915,35887,NA,23219,6.293092250823975,1,0.939838171005249,329833.1000000001
15895,Buenos Aires,Avellaneda,1006,1963,NA,1,0,173626,79127,33316,NA,22550,6.277895927429199,1,0.939838171005249,329833.1000000001
8665,Buenos Aires,Avellaneda,1006,1965,NA,1,0,175589,60766,82434,NA,9574,3.3265223503112793,1,0.9428754448890686,332034.5
4391,Buenos Aires,Avellaneda,1006,1973,3,0,1,186888,33832,101175,NA,NA,2.844653606414795,1,0.9550245404243469,336520.1
16368,Buenos Aires,Avellaneda,1006,1973,3,1,0,186294,32638,100098,NA,NA,2.93591046333313,1,0.9550245404243469,336520.1
4932,Buenos Aires,Avellaneda,1006,1973,9,0,1,185869,41005,105651,NA,NA,2.581707715988159,1,0.9550245404243469,336520.1
9098,Buenos Aires,Avellaneda,1006,1983,NA,1,0,191308,94344,71893,NA,NA,2.5786960124969482,1,0.9702109098434448,337103
1712,Buenos Aires,Avellaneda,1006,1983,NA,0,1,192001,99404,77354,NA,NA,2.313789129257202,1,0.9702109098434448,337103
9623,Buenos Aires,Avellaneda,1006,1985,NA,1,0,186325,76767,24597,NA,1029,4.0189971923828125,1,0.9732481837272644,339075
10149,Buenos Aires,Avellaneda,1006,1987,NA,1,0,189603,75275,76701,NA,NA,3.0522892475128174,1,0.976285457611084,341047
2280,Buenos Aires,Avellaneda,1006,1989,NA,0,1,194273,70145,89462,NA,NA,3.0469164848327637,1,0.9793227314949036,343019
10720,Buenos Aires,Avellaneda,1006,1989,NA,1,0,193305,61003,85313,NA,NA,3.393231153488159,1,0.9793227314949036,343019
11205,Buenos Aires,Avellaneda,1006,1991,NA,1,0,181870,44144,59807,NA,418,5.257394313812256,1,0.9823600053787231,344991
11734,Buenos Aires,Avellaneda,1006,1993,NA,1,0,181398,51515,71278,NA,NA,3.943511962890625,1,0.9838180065155029,341788.7999999998
12264,Buenos Aires,Avellaneda,1006,1995,NA,1,0,188225,34071,80897,NA,NA,3.2849366664886475,1,0.9852760076522826,338586.5999999996
2765,Buenos Aires,Avellaneda,1006,1995,NA,0,1,189096,24408,80850,NA,NA,2.9884278774261475,1,0.9852760076522826,338586.5999999996
12803,Buenos Aires,Avellaneda,1006,1997,NA,1,0,191390,105514,64944,NA,NA,2.376091241836548,1,0.9867340087890624,335384.3999999999
13327,Buenos Aires,Avellaneda,1006,1999,NA,1,0,200009,95544,69103,NA,NA,2.8220911026000977,1,0.9881920099258423,332182.1999999997
3300,Buenos Aires,Avellaneda,1006,1999,NA,0,1,201651,98304,71276,NA,NA,2.7066426277160645,1,0.9881920099258423,332182.1999999997
13877,Buenos Aires,Avellaneda,1006,2001,NA,1,0,137976,23649,43566,NA,NA,5.299914836883545,1,0.9896500110626221,328980
17289,Buenos Aires,Avellaneda,1006,2003,NA,1,0,179604,12125,57487,NA,4662,6.125336647033691,1,0.991108012199402,325801.0262151547
4231,Buenos Aires,Avellaneda,1006,2003,NA,0,1,198726,1914,96895,3846,NA,6.5281758308410645,1,0.991108012199402,325801.0262151547
5936,Buenos Aires,Ayacucho,1007,1914,NA,1,0,1106,838,NA,31,237,1.6108479499816895,0.42039769887924194,0.6594571067440889,15188
6117,Buenos Aires,Ayacucho,1007,1916,NA,1,0,1762,1313,NA,45,404,1.6433556079864502,0.4239049301002966,0.6746900081634521,15456.666666666657
6429,Buenos Aires,Ayacucho,1007,1918,NA,1,0,1679,1366,NA,123,190,1.470406413078308,0.4274121613213513,0.6899229095828154,15725.333333333314
6688,Buenos Aires,Ayacucho,1007,1920,NA,1,0,1532,1219,NA,199,114,1.5254698991775513,0.4309193925424055,0.7051558110021787,15994
26,Buenos Aires,Ayacucho,1007,1922,NA,0,1,1708,1234,NA,146,328,1.766265869140625,0.4344266237634602,0.7203887124215402,16262.666666666657
6966,Buenos Aires,Ayacucho,1007,1926,NA,1,0,1308,972,NA,175,160,1.7091377973556519,0.4414410862055691,0.7508545152602668,16800
362,Buenos Aires,Ayacucho,1007,1928,NA,0,1,2504,1937,NA,173,297,1.6166768074035645,0.4449483174266238,0.7660874166796283,17068.666666666657
7338,Buenos Aires,Ayacucho,1007,1930,NA,1,0,2445,1478,NA,78,889,2.005450487136841,0.44845554864767845,0.7813203180989916,17337.333333333314
819,Buenos Aires,Ayacucho,1007,1946,NA,0,1,4085,2374,1598,NA,113,2.0344696044921875,0.4765133984161145,0.9031835294538926,19486.666666666657
14907,Buenos Aires,Ayacucho,1007,1948,3,1,0,3017,1523,1201,80,168,2.396235227584839,0.48242102678005416,0.9122042994607575,19557.461538461546
15204,Buenos Aires,Ayacucho,1007,1948,12,1,0,3353,1619,1571,NA,NA,2.202208995819092,0.48242102678005416,0.9122042994607575,19557.461538461546
7801,Buenos Aires,Ayacucho,1007,1954,NA,1,0,9527,4719,4524,21,171,2.1220734119415283,0.5073451033005334,0.9206302152438597,19176.23076923078
14430,Buenos Aires,Ayacucho,1007,1957,NA,1,0,9522,6239,1555,243,780,3.170072317123413,0.5198071415607739,0.9248431731354105,18985.61538461539
1271,Buenos Aires,Ayacucho,1007,1958,NA,0,1,10110,8580,42,180,389,2.665283679962158,0.523961154314188,0.9262474924325943,18922.076923076922
15502,Buenos Aires,Ayacucho,1007,1960,NA,1,0,9074,5836,1390,NA,119,3.47290301322937,0.5322691798210144,0.9290561310269614,18795
8235,Buenos Aires,Ayacucho,1007,1962,NA,1,0,10078,6273,2415,NA,42,3.40731143951416,0.5609738230705261,0.9318647696213285,18601
5444,Buenos Aires,Ayacucho,1007,1963,NA,0,1,9504,5616,1454,NA,471,3.6125521659851074,0.575326144695282,0.9332690889185122,18504
15896,Buenos Aires,Ayacucho,1007,1963,NA,1,0,9407,5777,1299,NA,426,3.4183640480041504,0.575326144695282,0.9332690889185122,18504
8666,Buenos Aires,Ayacucho,1007,1965,NA,1,0,9926,5811,2382,NA,86,3.0549776554107666,0.6040307879447937,0.9360777275128798,18310
4392,Buenos Aires,Ayacucho,1007,1973,3,0,1,11361,4681,4318,NA,NA,3.070072889328003,0.6762980103492737,0.9473122818903486,18110.600000000006
16369,Buenos Aires,Ayacucho,1007,1973,3,1,0,11340,4664,4273,NA,NA,3.125195026397705,0.6762980103492737,0.9473122818903486,18110.600000000006
4933,Buenos Aires,Ayacucho,1007,1973,9,0,1,10892,4281,4473,NA,NA,2.938091993331909,0.6762980103492737,0.9473122818903486,18110.600000000006
1713,Buenos Aires,Ayacucho,1007,1983,NA,0,1,11798,6520,4025,NA,NA,2.3557991981506348,0.6779833912849429,0.9613554748621853,19010.727272727265
9099,Buenos Aires,Ayacucho,1007,1983,NA,1,0,11780,6359,3976,NA,NA,2.445951223373413,0.6779833912849429,0.9613554748621853,19010.727272727265
9624,Buenos Aires,Ayacucho,1007,1985,NA,1,0,11448,5344,303,NA,30,2.8950655460357666,0.6783204674720769,0.9641641134565524,19166.54545454544
10150,Buenos Aires,Ayacucho,1007,1987,NA,1,0,11724,4926,4991,NA,NA,2.727254867553711,0.6786575436592108,0.9669727520509199,19322.363636363618
2289,Buenos Aires,Ayacucho,1007,1989,NA,0,1,11976,4880,5494,NA,NA,2.831909418106079,0.6789946198463448,0.969781390645287,19478.181818181823
10729,Buenos Aires,Ayacucho,1007,1989,NA,1,0,11935,4630,5388,NA,NA,2.9113824367523193,0.6789946198463448,0.969781390645287,19478.181818181823
11206,Buenos Aires,Ayacucho,1007,1991,NA,1,0,11796,3739,5926,NA,32,2.78649640083313,0.6793316960334788,0.9725900292396545,19634
11735,Buenos Aires,Ayacucho,1007,1993,NA,1,0,11929,3761,5001,NA,NA,3.4440860748291016,0.6796687722206127,0.9751760244369505,19641
2766,Buenos Aires,Ayacucho,1007,1995,NA,0,1,12064,2861,5397,NA,NA,3.1577394008636475,0.6800058484077467,0.9777620196342465,19648
12265,Buenos Aires,Ayacucho,1007,1995,NA,1,0,12039,3345,5318,NA,NA,3.279642105102539,0.6800058484077467,0.9777620196342465,19648
12804,Buenos Aires,Ayacucho,1007,1997,NA,1,0,11705,5294,5257,NA,NA,2.4476962089538574,0.6803429245948807,0.9803480148315429,19655
13328,Buenos Aires,Ayacucho,1007,1999,NA,1,0,12735,5791,4372,NA,NA,2.9833085536956787,0.6806800007820146,0.9829340100288388,19662
3301,Buenos Aires,Ayacucho,1007,1999,NA,0,1,12780,6047,4354,NA,NA,2.8594343662261963,0.6806800007820146,0.9829340100288388,19662
13878,Buenos Aires,Ayacucho,1007,2001,NA,1,0,8400,2211,3260,NA,NA,3.9888830184936523,0.6810170769691486,0.9855200052261353,19669
17326,Buenos Aires,Ayacucho,1007,2003,NA,1,0,11968,2949,4885,NA,38,3.806203842163086,0.6813541531562826,0.9881060004234321,19676.00186886579
4268,Buenos Aires,Ayacucho,1007,2003,NA,0,1,12665,454,6984,98,NA,5.488913536071777,0.6813541531562826,0.9881060004234321,19676.00186886579
5937,Buenos Aires,Azul,1008,1914,NA,1,0,2377,1373,NA,170,834,2.165144681930542,0.6105970740318298,0.7053896515600151,32103
6118,Buenos Aires,Azul,1008,1916,NA,1,0,3593,1413,NA,112,2068,2.053800344467163,0.6196786038803328,0.7170199751853943,32847.30303030298
6430,Buenos Aires,Azul,1008,1918,NA,1,0,4044,2107,NA,57,1880,2.0501108169555664,0.6287601337288358,0.7286502988107753,33591.60606060596
6689,Buenos Aires,Azul,1008,1920,NA,1,0,3621,1389,NA,111,2121,2.035879611968994,0.6378416635773387,0.7402806224361544,34335.90909090906
27,Buenos Aires,Azul,1008,1922,NA,0,1,3602,1614,NA,147,1841,2.1566903591156006,0.6469231934258435,0.7519109460615354,35080.21212121204
6967,Buenos Aires,Azul,1008,1926,NA,1,0,1867,1728,NA,121,1,1.1615419387817383,0.6650862531228494,0.7751715933122938,36568.81818181812
363,Buenos Aires,Azul,1008,1928,NA,0,1,6429,3086,NA,110,3054,2.282038688659668,0.6741677829713524,0.7868019169376748,37313.121212121216
7339,Buenos Aires,Azul,1008,1930,NA,1,0,6146,2914,NA,145,3087,2.0936336517333984,0.6832493128198553,0.798432240563054,38057.4242424242
820,Buenos Aires,Azul,1008,1946,NA,0,1,10175,5686,4141,NA,348,2.0873286724090576,0.7559015516078826,0.8914748295660946,44011.84848484839
14908,Buenos Aires,Azul,1008,1948,3,1,0,9345,3437,4854,125,703,2.431831121444702,0.7607728288723873,0.899124081839215,44658.384615384624
15205,Buenos Aires,Azul,1008,1948,12,1,0,9683,3334,4963,NA,NA,2.5417182445526123,0.7607728288723873,0.899124081839215,44658.384615384624
7802,Buenos Aires,Azul,1008,1954,NA,1,0,25527,8958,15144,90,805,2.09914231300354,0.7627559029139006,0.9101286246017977,46304.692307692254
14431,Buenos Aires,Azul,1008,1957,NA,1,0,25498,14934,5163,613,2855,4.5121989250183105,0.7637474399346572,0.9156308959830892,47127.84615384613
1272,Buenos Aires,Azul,1008,1958,NA,0,1,26771,21876,116,475,1534,2.9002368450164795,0.7640779522749094,0.9174649864435196,47402.23076923075
15503,Buenos Aires,Azul,1008,1960,NA,1,0,25353,13767,4657,NA,820,4.556206703186035,0.7647389769554138,0.9211331673643808,47951
8236,Buenos Aires,Azul,1008,1962,NA,1,0,26674,13022,8199,NA,134,4.327513694763184,0.7754662990570065,0.924801348285242,48496
5445,Buenos Aires,Azul,1008,1963,NA,0,1,26589,13946,4861,NA,1286,4.696005344390869,0.7808299601078037,0.9266354387456723,48768.5
15897,Buenos Aires,Azul,1008,1963,NA,1,0,26294,13888,4688,NA,1215,4.659815311431885,0.7808299601078037,0.9266354387456723,48768.5
8667,Buenos Aires,Azul,1008,1965,NA,1,0,27401,13095,9379,NA,512,3.6544320583343506,0.7915572822093964,0.9303036196665331,49313.5
4393,Buenos Aires,Azul,1008,1973,3,0,1,31549,9369,14319,NA,NA,3.1574461460113525,0.8311687231063836,0.9449763433499774,52564.80000000005
16370,Buenos Aires,Azul,1008,1973,3,1,0,31493,9329,14467,NA,NA,3.218468189239502,0.8311687231063836,0.9449763433499774,52564.80000000005
4934,Buenos Aires,Azul,1008,1973,9,0,1,31048,9920,14208,NA,NA,3.0132060050964355,0.8311687231063836,0.9449763433499774,52564.80000000005
9100,Buenos Aires,Azul,1008,1983,NA,1,0,35175,19416,11949,NA,NA,2.367119789123535,0.8738125085830699,0.963317247954282,58417.18181818188
1714,Buenos Aires,Azul,1008,1983,NA,0,1,35277,19895,12170,NA,NA,2.279421329498291,0.8738125085830699,0.963317247954282,58417.18181818188
9625,Buenos Aires,Azul,1008,1985,NA,1,0,35169,16736,898,NA,0,2.9275567531585693,0.8823412656784075,0.9669854288751432,59380.63636363635
10151,Buenos Aires,Azul,1008,1987,NA,1,0,36272,15591,15629,NA,NA,2.664808750152588,0.8908700227737452,0.9706536097960039,60344.09090909094
2290,Buenos Aires,Azul,1008,1989,NA,0,1,37354,14426,16897,NA,NA,2.956458568572998,0.8993987798690828,0.9743217907168651,61307.54545454553
10730,Buenos Aires,Azul,1008,1989,NA,1,0,37183,13070,16502,NA,NA,3.107402801513672,0.8993987798690828,0.9743217907168651,61307.54545454553
11207,Buenos Aires,Azul,1008,1991,NA,1,0,36504,12164,14598,NA,63,3.50329852104187,0.9079275369644204,0.9779899716377258,62271
11736,Buenos Aires,Azul,1008,1993,NA,1,0,36761,13218,14892,NA,NA,3.268951654434204,0.916456294059758,0.9797299742698669,62416
12266,Buenos Aires,Azul,1008,1995,NA,1,0,38144,10661,17213,NA,NA,3.2276949882507324,0.9249850511550957,0.9814699769020079,62561
2767,Buenos Aires,Azul,1008,1995,NA,0,1,38282,8801,17651,NA,NA,3.131331205368042,0.9249850511550957,0.9814699769020079,62561
12805,Buenos Aires,Azul,1008,1997,NA,1,0,37742,19550,14655,NA,NA,2.3765978813171387,0.9335138082504333,0.9832099795341491,62706
3302,Buenos Aires,Azul,1008,1999,NA,0,1,40487,19915,12701,NA,NA,2.8492367267608643,0.9420425653457709,0.98494998216629015,62851
13329,Buenos Aires,Azul,1008,1999,NA,1,0,40266,19077,12628,NA,NA,2.9893267154693604,0.9420425653457709,0.98494998216629015,62851
13879,Buenos Aires,Azul,1008,2001,NA,1,0,23864,7260,8862,NA,NA,3.953814744949341,0.9505713224411085,0.9866899847984314,62996
4316,Buenos Aires,Azul,1008,2003,NA,0,1,39180,1145,18503,345,NA,6.804018497467041,0.9591000795364462,0.9884299874305729,63141.250698168624
17374,Buenos Aires,Azul,1008,2003,NA,1,0,36268,10146,7300,NA,5,4.924661636352539,0.9591000795364462,0.9884299874305729,63141.250698168624
821,Buenos Aires,Bahia Blanca,1009,1946,NA,0,1,24808,9396,14823,NA,589,1.995883584022522,0.9573939803874847,0.9284854819697719,119677.76420947595
14909,Buenos Aires,Bahia Blanca,1009,1948,3,1,0,17642,4519,10783,968,558,2.2504076957702637,0.9521466126808757,0.9319972721013157,124487.61538461596
15206,Buenos Aires,Bahia Blanca,1009,1948,12,1,0,20520,5663,13193,NA,NA,2.0284361839294434,0.9521466126808757,0.9319972721013157,124487.61538461596
